Country,Year,Population
GNB,2001,1.343646
GNB,2002,1.372367
GNB,2003,1.401716
GNB,2004,1.431816
GNB,2005,1.462784
GNB,2006,1.494603
GNB,2007,1.527342
GNB,2008,1.561293
GNB,2009,1.596832
GNB,2010,1.634196
GNB,2011,1.673509
GNB,2012,1.71462
GNB,2013,1.757138
GNB,2014,1.800513
GNQ,1960,0.262325981
GNQ,1961,0.266801939
GNQ,1962,0.268084169
GNQ,1963,0.269373916
GNQ,1964,0.270669065
GNQ,1965,0.271970658
GNQ,1966,0.275752782
GNQ,1967,0.279533848
GNQ,1968,0.283312766
GNQ,1969,0.287100275
GNQ,1970,0.290905
GNQ,1971,0.284915
GNQ,1972,0.274906
GNQ,1973,0.262399
GNQ,1974,0.249587
GNQ,1975,0.23824
GNQ,1976,0.228491
GNQ,1977,0.220352
GNQ,1978,0.215284
GNQ,1979,0.215014
GNQ,1980,0.220605
GNQ,1981,0.232934
GNQ,1982,0.251301
GNQ,1983,0.273199
GNQ,1984,0.29509
GNQ,1985,0.314407
GNQ,1986,0.330247
GNQ,1987,0.34329
GNQ,1988,0.354488
GNQ,1989,0.365451
GNQ,1990,0.377363
GNQ,1991,0.390381
GNQ,1992,0.404081
GNQ,1993,0.418409
GNQ,1994,0.433197
GNQ,1995,0.448332
GNQ,1996,0.463844
GNQ,1997,0.479836
GNQ,1998,0.49633
GNQ,1999,0.513347
GNQ,2000,0.530896
GNQ,2001,0.549007
GNQ,2002,0.567664
GNQ,2003,0.586772
GNQ,2004,0.606201
GNQ,2005,0.625866
GNQ,2006,0.645718
GNQ,2007,0.665798
GNQ,2008,0.686223
GNQ,2009,0.707155
GNQ,2010,0.72871
GNQ,2011,0.750918
GNQ,2012,0.773729
GNQ,2013,0.797082
GNQ,2014,0.820885
GRC,1951,7.634114434
GRC,1952,7.720823131
GRC,1953,7.804533058
GRC,1954,7.880727729
GRC,1955,7.952737738
GRC,1956,8.018107033
GRC,1957,8.083207825
GRC,1958,8.159995204
GRC,1959,8.244891024
GRC,1960,8.314023184
GRC,1961,8.384554992
GRC,1962,8.434656694
GRC,1963,8.465998345
GRC,1964,8.496753478
GRC,1965,8.536592995
GRC,1966,8.599809498
GRC,1967,8.702434197
GRC,1968,8.726718574
GRC,1969,8.75866674
GRC,1970,8.778676
GRC,1971,8.819206
GRC,1972,8.856097
GRC,1973,8.897126
GRC,1974,8.952862
GRC,1975,9.03008
GRC,1976,9.132531
GRC,1977,9.255749
GRC,1978,9.388188
GRC,1979,9.513594
GRC,1980,9.620274
GRC,1981,9.704947
GRC,1982,9.77125
GRC,1983,9.822999
GRC,1984,9.866725
GRC,1985,9.907831
GRC,1986,9.945576
GRC,1987,9.979755
GRC,1988,10.017036
GRC,1989,10.065859
GRC,1990,10.131737
GRC,1991,10.217782
GRC,1992,10.321044
GRC,1993,10.433351
GRC,1994,10.54297
GRC,1995,10.641169
GRC,1996,10.725634
GRC,1997,10.79819
GRC,1998,10.859311
GRC,1999,10.910741
GRC,2000,10.954032
GRC,2001,10.987715
GRC,2002,11.01149
GRC,2003,11.029587
GRC,2004,11.047739
GRC,2005,11.069662
GRC,2006,11.098212
GRC,2007,11.131302
GRC,2008,11.161755
GRC,2009,11.179425
GRC,2010,11.177509
GRC,2011,11.153047
GRC,2012,11.109662
GRC,2013,11.055164
GRC,2014,11.000777
GRD,1970,0.09443
GRD,1971,0.09418
GRD,1972,0.093937
GRD,1973,0.093629
GRD,1974,0.093151
GRD,1975,0.092453
GRD,1976,0.091435
GRD,1977,0.090187
GRD,1978,0.08907
GRD,1979,0.088571
GRD,1980,0.089004
GRD,1981,0.090575
GRD,1982,0.093091
GRD,1983,0.095981
GRD,1984,0.09844
GRD,1985,0.099907
GRD,1986,0.100146
GRD,1987,0.099381
GRD,1988,0.098063
GRD,1989,0.096871
GRD,1990,0.096286
GRD,1991,0.096455
GRD,1992,0.097201
GRD,1993,0.098302
GRD,1994,0.099403
GRD,1995,0.100253
GRD,1996,0.100796
GRD,1997,0.101125
GRD,1998,0.101302
GRD,1999,0.101441
GRD,2000,0.10162
GRD,2001,0.101849
GRD,2002,0.1021
GRD,2003,0.102371
GRD,2004,0.102657
GRD,2005,0.102951
GRD,2006,0.103259
GRD,2007,0.103587
GRD,2008,0.103934
GRD,2009,0.104298
GRD,2010,0.104677
GRD,2011,0.10507
GRD,2012,0.105476
GRD,2013,0.105902
GRD,2014,0.106349
GTM,1950,3.058750804
GTM,1951,3.158486004
GTM,1952,3.261494439
GTM,1953,3.368079706
GTM,1954,3.478383041
GTM,1955,3.592471501
GTM,1956,3.71046274
GTM,1957,3.832491118
GTM,1958,3.958800296
GTM,1959,4.089626079
GTM,1960,4.223685797
GTM,1961,4.359659447
GTM,1962,4.498932369
GTM,1963,4.64264133
GTM,1964,4.790752431
GTM,1965,4.889136678
GTM,1966,4.989206913
GTM,1967,5.091662195
GTM,1968,5.19744082
GTM,1969,5.30694169
GTM,1970,5.423384
GTM,1971,5.577824
GTM,1972,5.73772
GTM,1973,5.90198
GTM,1974,6.069077
GTM,1975,6.237963
GTM,1976,6.408029
GTM,1977,6.57971
GTM,1978,6.754258
GTM,1979,6.933492
GTM,1980,7.118628
GTM,1981,7.310397
GTM,1982,7.508161
GTM,1983,7.710142
GTM,1984,7.913814
GTM,1985,8.117499
GTM,1986,8.320498
GTM,1987,8.523785
GTM,1988,8.729406
GTM,1989,8.940285
GTM,1990,9.158547
GTM,1991,9.385
GTM,1992,9.619113
GTM,1993,9.860063
GTM,1994,10.106463
GTM,1995,10.357354
GTM,1996,10.6123
GTM,1997,10.871786
GTM,1998,11.136814
GTM,1999,11.408815
GTM,2000,11.68866
GTM,2001,11.976725
GTM,2002,12.272208
GTM,2003,12.573346
GTM,2004,12.877711
GTM,2005,13.183505
GTM,2006,13.490041
GTM,2007,13.797629
GTM,2008,14.106687
GTM,2009,14.418033
GTM,2010,14.732261
GTM,2011,15.04928
GTM,2012,15.368759
GTM,2013,15.690793
GTM,2014,16.015494
HKG,1960,3.074676132
HKG,1961,3.167457448
HKG,1962,3.304529617
HKG,1963,3.420206153
HKG,1964,3.503889116
HKG,1965,3.597170055
HKG,1966,3.629163628
HKG,1967,3.722044821
HKG,1968,3.801928639
HKG,1969,3.863116127
HKG,1970,3.958197
HKG,1971,4.005761
HKG,1972,4.068406
HKG,1973,4.147596
HKG,1974,4.243512
HKG,1975,4.355301
HKG,1976,4.485813
HKG,1977,4.633329
HKG,1978,4.78658
HKG,1979,4.930298
HKG,1980,5.053684
HKG,1981,5.152057
HKG,1982,5.228813
HKG,1983,5.29121
HKG,1984,5.350467
HKG,1985,5.41479
HKG,1986,5.486965
HKG,1987,5.564596
HKG,1988,5.644652
HKG,1989,5.722161
HKG,1990,5.794034
HKG,1991,5.857335
HKG,1992,5.914576
HKG,1993,5.974379
HKG,1994,6.048585
HKG,1995,6.144498
HKG,1996,6.267295
HKG,1997,6.411273
HKG,1998,6.559656
HKG,1999,6.689135
HKG,2000,6.783502
HKG,2001,6.836538
HKG,2002,6.854755
HKG,2003,6.850361
HKG,2004,6.841705
HKG,2005,6.842465
HKG,2006,6.855818
HKG,2007,6.878566
HKG,2008,6.910384
HKG,2009,6.949275
HKG,2010,6.99357
HKG,2011,7.044211
HKG,2012,7.101858
HKG,2013,7.16393
HKG,2014,7.226869
HND,1950,1.395484431
HND,1951,1.437154486
HND,1952,1.479329609
HND,1953,1.522969962
HND,1954,1.570486529
HND,1955,1.620458706
HND,1956,1.671936092
HND,1957,1.725912086
HND,1958,1.782789256
HND,1959,1.841264373
HND,1960,1.902608474
HND,1961,1.967976846
HND,1962,2.03765038
HND,1963,2.111514836
HND,1964,2.189669693
HND,1965,2.270642982
HND,1966,2.353005497
HND,1967,2.437863599
HND,1968,2.526014752
HND,1969,2.617858035
HND,1970,2.691309
HND,1971,2.766444
HND,1972,2.84526
HND,1973,2.92819
HND,1974,3.015606
HND,1975,3.107735
HND,1976,3.204883
HND,1977,3.306988
HND,1978,3.413426
HND,1979,3.523283
HND,1980,3.635862
HND,1981,3.750843
HND,1982,3.868296
HND,1983,3.988371
HND,1984,4.111369
HND,1985,4.237436
HND,1986,4.366401
HND,1987,4.497875
HND,1988,4.631491
HND,1989,4.766802
HND,1990,4.903363
HND,1991,5.04105
HND,1992,5.179557
HND,1993,5.318042
HND,1994,5.455481
HND,1995,5.591136
HND,1996,5.724587
HND,1997,5.855946
HND,1998,5.985675
HND,1999,6.114534
HND,2000,6.24308
HND,2001,6.371304
HND,2002,6.499001
HND,2003,6.626304
HND,2004,6.753352
HND,2005,6.880181
HND,2006,7.007029
HND,2007,7.133737
HND,2008,7.25947
HND,2009,7.383098
HND,2010,7.503875
HND,2011,7.621414
HND,2012,7.736131
HND,2013,7.849059
HND,2014,7.96168
HRV,1990,4.776374
HRV,1991,4.760003
HRV,1992,4.732864
HRV,1993,4.697536
HRV,1994,4.657799
HRV,1995,4.616762
HRV,1996,4.574853
HRV,1997,4.532298
HRV,1998,4.491742
HRV,1999,4.456298
HRV,2000,4.428069
HRV,2001,4.408458
HRV,2002,4.396765
HRV,2003,4.390291
HRV,2004,4.385045
HRV,2005,4.378056
HRV,2006,4.368518
HRV,2007,4.357114
HRV,2008,4.344151
HRV,2009,4.330399
HRV,2010,4.316425
HRV,2011,4.302073
HRV,2012,4.287015
HRV,2013,4.271497
HRV,2014,4.255853
HTI,1960,3.833471126
HTI,1961,3.910538842
HTI,1962,3.989921251
HTI,1963,4.073359191
HTI,1964,4.158541433
HTI,1965,4.245506794
HTI,1966,4.334094565
HTI,1967,4.424729511
HTI,1968,4.517260318
HTI,1969,4.611726052
HTI,1970,4.708639
HTI,1971,4.793157
HTI,1972,4.876558
HTI,1973,4.960655
HTI,1974,5.047948
HTI,1975,5.140357
HTI,1976,5.238242
HTI,1977,5.341418
HTI,1978,5.45055
HTI,1979,5.566265
HTI,1980,5.688832
HTI,1981,5.818673
HTI,1982,5.955265
HTI,1983,6.09669
HTI,1984,6.24033
HTI,1985,6.384196
HTI,1986,6.527545
HTI,1987,6.670566
HTI,1988,6.813344
HTI,1989,6.956301
HTI,1990,7.099733
HTI,1991,7.243391
HTI,1992,7.386974
HTI,1993,7.530703
HTI,1994,7.674911
HTI,1995,7.819806
HTI,1996,7.965548
HTI,1997,8.111954
HTI,1998,8.258484
HTI,1999,8.404396
HTI,2000,8.549202
HTI,2001,8.692564
HTI,2002,8.834739
HTI,2003,8.976555
HTI,2004,9.119182
HTI,2005,9.263409
HTI,2006,9.409479
HTI,2007,9.556958
HTI,2008,9.70513
HTI,2009,9.852953
HTI,2010,9.999617
HTI,2011,10.14489
HTI,2012,10.288828
HTI,2013,10.431249
HTI,2014,10.572029
HUN,1970,10.345553
HUN,1971,10.381705
HUN,1972,10.417419
HUN,1973,10.454502
HUN,1974,10.495442
HUN,1975,10.541344
HUN,1976,10.593989
HUN,1977,10.650975
HUN,1978,10.704187
HUN,1979,10.742694
HUN,1980,10.759022
HUN,1981,10.75027
HUN,1982,10.719749
HUN,1983,10.673963
HUN,1984,10.622559
HUN,1985,10.572975
HUN,1986,10.526561
HUN,1987,10.482364
HUN,1988,10.442721
HUN,1989,10.409854
HUN,1990,10.385061
HUN,1991,10.370223
HUN,1992,10.364661
HUN,1993,10.363797
HUN,1994,10.361134
HUN,1995,10.351994
HUN,1996,10.334876
HUN,1997,10.311227
HUN,1998,10.282937
HUN,1999,10.25311
HUN,2000,10.224113
HUN,2001,10.195978
HUN,2002,10.168101
HUN,2003,10.141471
HUN,2004,10.117213
HUN,2005,10.095964
HUN,2006,10.078461
HUN,2007,10.064138
HUN,2008,10.050699
HUN,2009,10.034951
HUN,2010,10.014633
HUN,2011,9.988846
HUN,2012,9.958334
HUN,2013,9.924507
HUN,2014,9.88954
IDN,1960,94.5326357
IDN,1961,96.64360651
IDN,1962,98.55338124
IDN,1963,100.5067843
IDN,1964,102.5042407
IDN,1965,104.5461753
IDN,1966,106.6330129
IDN,1967,108.765157
IDN,1968,110.9430251
IDN,1969,113.1670134
IDN,1970,115.437518
IDN,1971,118.540502
IDN,1972,121.695611
IDN,1973,124.894316
IDN,1974,128.12676
IDN,1975,131.385752
IDN,1976,134.661185
IDN,1977,137.952273
IDN,1978,141.272154
IDN,1979,144.640402
IDN,1980,148.067946
IDN,1981,151.559397
IDN,1982,155.100203
IDN,1983,158.658722
IDN,1984,162.192254
IDN,1985,165.669213
IDN,1986,169.076155
IDN,1987,172.418086
IDN,1988,175.704615
IDN,1989,178.953429
IDN,1990,182.177052
IDN,1991,185.379624
IDN,1992,188.554943
IDN,1993,191.693719
IDN,1994,194.782664
IDN,1995,197.814284
IDN,1996,200.786111
IDN,1997,203.707717
IDN,1998,206.598599
IDN,1999,208.644079
IDN,2000,211.540428
IDN,2001,214.448301
IDN,2002,217.369087
IDN,2003,220.307809
IDN,2004,223.268606
IDN,2005,226.254703
IDN,2006,229.26398
IDN,2007,232.29683
IDN,2008,235.360765
IDN,2009,238.465165
IDN,2010,241.613126
IDN,2011,244.808254
IDN,2012,248.037853
IDN,2013,251.268276
IDN,2014,254.454778
IND,1950,369.9163947
IND,1951,376.2198712
IND,1952,382.8289809
IND,1953,389.7296536
IND,1954,396.8898123
IND,1955,404.3073511
IND,1956,411.9872142
IND,1957,419.942312
IND,1958,428.1715456
IND,1959,436.6708253
IND,1960,445.4370685
IND,1961,454.4702142
IND,1962,463.8655782
IND,1963,473.6604565
IND,1964,484.097671
IND,1965,495.0122884
IND,1966,506.1730238
IND,1967,517.6371032
IND,1968,529.4138354
IND,1969,541.5126208
IND,1970,553.943226
IND,1971,566.605402
IND,1972,579.800632
IND,1973,593.451889
IND,1974,607.446519
IND,1975,621.703641
IND,1976,636.18281
IND,1977,650.907559
IND,1978,665.936435
IND,1979,681.358553
IND,1980,697.229745
IND,1981,713.561406
IND,1982,730.303461
IND,1983,747.374856
IND,1984,764.664278
IND,1985,782.085127
IND,1986,799.607235
IND,1987,817.232241
IND,1988,834.944397
IND,1989,852.73616
IND,1990,870.601776
IND,1991,888.513869
IND,1992,906.461358
IND,1993,924.475633
IND,1994,942.604211
IND,1995,960.874982
IND,1996,979.290432
IND,1997,997.81725
IND,1998,1016.402907
IND,1999,1034.976626
IND,2000,1053.481072
IND,2001,1071.88819
IND,2002,1090.189358
IND,2003,1108.369577
IND,2004,1126.419321
IND,2005,1144.326293
IND,2006,1162.088305
IND,2007,1179.685631
IND,2008,1197.070109
IND,2009,1214.182182
IND,2010,1230.984504
IND,2011,1247.446011
IND,2012,1263.589639
IND,2013,1279.498874
IND,2014,1295.291543
IRL,1950,2.960244906
IRL,1951,2.956541443
IRL,1952,2.949393198
IRL,1953,2.94455259
IRL,1954,2.93402054
IRL,1955,2.913403771
IRL,1956,2.892543328
IRL,1957,2.875526407
IRL,1958,2.848853281
IRL,1959,2.840380193
IRL,1960,2.8293496
IRL,1961,2.815662413
IRL,1962,2.827351378
IRL,1963,2.847332641
IRL,1964,2.861319716
IRL,1965,2.873308331
IRL,1966,2.88130098
IRL,1967,2.897385842
IRL,1968,2.909774149
IRL,1969,2.922862036
IRL,1970,2.947339
IRL,1971,2.984044
IRL,1972,3.027538
IRL,1973,3.076273
IRL,1974,3.128
IRL,1975,3.180805
IRL,1976,3.234153
IRL,1977,3.28762
IRL,1978,3.339499
IRL,1979,3.387822
IRL,1980,3.431078
IRL,1981,3.468884
IRL,1982,3.501213
IRL,1983,3.527472
IRL,1984,3.547157
IRL,1985,3.560225
IRL,1986,3.566327
IRL,1987,3.566416
IRL,1988,3.563438
IRL,1989,3.561331
IRL,1990,3.563106
IRL,1991,3.57014
IRL,1992,3.582342
IRL,1993,3.599451
IRL,1994,3.620616
IRL,1995,3.645333
IRL,1996,3.673553
IRL,1997,3.706032
IRL,1998,3.743948
IRL,1999,3.788816
IRL,2000,3.841574
IRL,2001,3.901688
IRL,2002,3.968213
IRL,2003,4.040986
IRL,2004,4.119773
IRL,2005,4.2037
IRL,2006,4.293942
IRL,2007,4.388612
IRL,2008,4.480145
IRL,2009,4.558603
IRL,2010,4.617334
IRL,2011,4.652714
IRL,2012,4.667868
IRL,2013,4.671263
IRL,2014,4.675164
IRN,1955,18.49558
IRN,1956,19.00650583
IRN,1957,19.54000101
IRN,1958,20.10000111
IRN,1959,20.68551094
IRN,1960,21.29355807
IRN,1961,21.91920228
IRN,1962,22.56736493
IRN,1963,23.23507926
IRN,1964,23.9322012
IRN,1965,24.65477445
IRN,1966,25.40475924
IRN,1967,26.1643983
IRN,1968,26.93270207
IRN,1969,27.71557959
IRN,1970,28.514011
IRN,1971,29.28113
IRN,1972,30.073845
IRN,1973,30.903565
IRN,1974,31.784896
IRN,1975,32.730555
IRN,1976,33.739231
IRN,1977,34.814231
IRN,1978,35.977589
IRN,1979,37.256771
IRN,1980,38.668222
IRN,1981,40.209077
IRN,1982,41.862373
IRN,1983,43.610506
IRN,1984,45.429019
IRN,1985,47.290793
IRN,1986,49.205577
IRN,1987,51.152122
IRN,1988,53.035939
IRN,1989,54.735239
IRN,1990,56.169196
IRN,1991,57.288039
IRN,1992,58.130099
IRN,1993,58.811858
IRN,1994,59.501292
IRN,1995,60.318632
IRN,1996,61.306632
IRN,1997,62.426086
IRN,1998,63.616065
IRN,1999,64.780362
IRN,2000,65.850062
IRN,2001,66.812736
IRN,2002,67.696677
IRN,2003,68.522074
IRN,2004,69.321953
IRN,2005,70.122115
IRN,2006,70.923164
IRN,2007,71.720859
IRN,2008,72.530693
IRN,2009,73.370982
IRN,2010,74.253373
IRN,2011,75.184322
IRN,2012,76.156975
IRN,2013,77.152445
IRN,2014,78.143644
IRQ,1970,9.917982
IRQ,1971,10.255904
IRQ,1972,10.599846
IRQ,1973,10.951169
IRQ,1974,11.312304
IRQ,1975,11.684585
IRQ,1976,12.068195
IRQ,1977,12.460997
IRQ,1978,12.859226
IRQ,1979,13.25791
IRQ,1980,13.653358
IRQ,1981,14.046273
IRQ,1982,14.437661
IRQ,1983,14.824876
IRQ,1984,15.204746
IRQ,1985,15.576396
IRQ,1986,15.937864
IRQ,1987,16.293719
IRQ,1988,16.657708
IRQ,1989,17.048167
IRQ,1990,17.478455
IRQ,1991,17.952909
IRQ,1992,18.468521
IRQ,1993,19.021967
IRQ,1994,19.606895
IRQ,1995,20.217759
IRQ,1996,20.855408
IRQ,1997,21.519356
IRQ,1998,22.200835
IRQ,1999,22.8886
IRQ,2000,23.574751
IRQ,2001,24.258794
IRQ,2002,24.943793
IRQ,2003,25.630426
IRQ,2004,26.32053
IRQ,2005,27.017712
IRQ,2006,27.716983
IRQ,2007,28.423538
IRQ,2008,29.163327
IRQ,2009,29.970634
IRQ,2010,30.868156
IRQ,2011,31.867758
IRQ,2012,32.957622
IRQ,2013,34.107366
IRQ,2014,35.273293
ISL,1950,0.143139691
ISL,1951,0.145809449
ISL,1952,0.14817078
ISL,1953,0.151249108
ISL,1954,0.154781085
ISL,1955,0.158266998
ISL,1956,0.161585677
ISL,1957,0.16534298
ISL,1958,0.169009137
ISL,1959,0.172557141
ISL,1960,0.176108144
ISL,1961,0.179157433
ISL,1962,0.182309879
ISL,1963,0.185742713
ISL,1964,0.189113471
ISL,1965,0.192559318
ISL,1966,0.19588601
ISL,1967,0.19895634
ISL,1968,0.201528955
ISL,1969,0.203206328
ISL,1970,0.204392
ISL,1971,0.20705
ISL,1972,0.209868
ISL,1973,0.212731
ISL,1974,0.215465
ISL,1975,0.217958
ISL,1976,0.220162
ISL,1977,0.222142
ISL,1978,0.224019
ISL,1979,0.225972
ISL,1980,0.228127
ISL,1981,0.230525
ISL,1982,0.233121
ISL,1983,0.23586
ISL,1984,0.238647
ISL,1985,0.241411
ISL,1986,0.244145
ISL,1987,0.246867
ISL,1988,0.249563
ISL,1989,0.252219
ISL,1990,0.25483
ISL,1991,0.257387
ISL,1992,0.259895
ISL,1993,0.262383
ISL,1994,0.264893
ISL,1995,0.267454
ISL,1996,0.270089
ISL,1997,0.272798
ISL,1998,0.275568
ISL,1999,0.278376
ISL,2000,0.281214
ISL,2001,0.284037
ISL,2002,0.286865
ISL,2003,0.289824
ISL,2004,0.293084
ISL,2005,0.296745
ISL,2006,0.300887
ISL,2007,0.305415
ISL,2008,0.310033
ISL,2009,0.314336
ISL,2010,0.318042
ISL,2011,0.32103
ISL,2012,0.323407
ISL,2013,0.325392
ISL,2014,0.327318
ISR,1950,1.262294407
ISR,1951,1.46238298
ISR,1952,1.590872637
ISR,1953,1.636200744
ISR,1954,1.67992408
ISR,1955,1.739189918
ISR,1956,1.815770808
ISR,1957,1.908364306
ISR,1958,1.987245648
ISR,1959,2.043012722
ISR,1960,2.101805412
ISR,1961,2.175960192
ISR,1962,2.268074693
ISR,1963,2.362057916
ISR,1964,2.451898406
ISR,1965,2.530400902
ISR,1966,2.592173581
ISR,1967,2.643663137
ISR,1968,2.696074419
ISR,1969,2.764840884
ISR,1970,2.849623
ISR,1971,2.936668
ISR,1972,3.033919
ISR,1973,3.137029
ISR,1974,3.239561
ISR,1975,3.33676
ISR,1976,3.427662
ISR,1977,3.513516
ISR,1978,3.59447
ISR,1979,3.671264
ISR,1980,3.744667
ISR,1981,3.81527
ISR,1982,3.883547
ISR,1983,3.950241
ISR,1984,4.016229
ISR,1985,4.082781
ISR,1986,4.148764
ISR,1987,4.215756
ISR,1988,4.29086
ISR,1989,4.383341
ISR,1990,4.499161
ISR,1991,4.6416
ISR,1992,4.806983
ISR,1993,4.985652
ISR,1994,5.163901
ISR,1995,5.331622
ISR,1996,5.486219
ISR,1997,5.630066
ISR,1998,5.764197
ISR,1999,5.891263
ISR,2000,6.013711
ISR,2001,6.12998
ISR,2002,6.240215
ISR,2003,6.350762
ISR,2004,6.470045
ISR,2005,6.603677
ISR,2006,6.754836
ISR,2007,6.920762
ISR,2008,7.093808
ISR,2009,7.262964
ISR,2010,7.420368
ISR,2011,7.563334
ISR,2012,7.694507
ISR,2013,7.817818
ISR,2014,7.939483
ITA,1950,46.9834837
ITA,1951,47.29567599
ITA,1952,47.54303732
ITA,1953,47.833287
ITA,1954,48.17440381
ITA,1955,48.50754183
ITA,1956,48.79480089
ITA,1957,49.05512537
ITA,1958,49.34836947
ITA,1959,49.7034501
ITA,1960,50.06810755
ITA,1961,50.39286728
ITA,1962,50.71204148
ITA,1963,51.06622416
ITA,1964,51.46708863
ITA,1965,51.8529886
ITA,1966,52.19660139
ITA,1967,52.53123472
ITA,1968,52.84991048
ITA,1969,53.17946052
ITA,1970,53.52267
ITA,1971,53.891946
ITA,1972,54.262086
ITA,1973,54.623207
ITA,1974,54.961926
ITA,1975,55.268549
ITA,1976,55.539118
ITA,1977,55.775934
ITA,1978,55.983298
ITA,1979,56.168376
ITA,1980,56.336446
ITA,1981,56.489623
ITA,1982,56.626403
ITA,1983,56.7444
ITA,1984,56.839859
ITA,1985,56.910888
ITA,1986,56.956635
ITA,1987,56.980621
ITA,1988,56.990645
ITA,1989,56.997093
ITA,1990,57.007577
ITA,1991,57.029614
ITA,1992,57.06276
ITA,1993,57.097411
ITA,1994,57.119163
ITA,1995,57.120136
ITA,1996,57.091906
ITA,1997,57.044614
ITA,1998,57.01094
ITA,1999,57.035249
ITA,2000,57.147081
ITA,2001,57.359179
ITA,2002,57.655677
ITA,2003,58.002003
ITA,2004,58.348332
ITA,2005,58.657355
ITA,2006,58.918471
ITA,2007,59.138599
ITA,2008,59.319234
ITA,2009,59.467196
ITA,2010,59.588007
ITA,2011,59.678993
ITA,2012,59.737717
ITA,2013,59.771094
ITA,2014,59.788667
JAM,1953,1.394013115
JAM,1954,1.414406379
JAM,1955,1.434857548
JAM,1956,1.455260348
JAM,1957,1.479465307
JAM,1958,1.509019186
JAM,1959,1.541170376
JAM,1960,1.57265555
JAM,1961,1.588204951
JAM,1962,1.604791345
JAM,1963,1.636324773
JAM,1964,1.67598366
JAM,1965,1.712992271
JAM,1966,1.754130477
JAM,1967,1.793658389
JAM,1968,1.82486599
JAM,1969,1.850056933
JAM,1970,1.873353
JAM,1971,1.900243
JAM,1972,1.929556
JAM,1973,1.960043
JAM,1974,1.98988
JAM,1975,2.01783
JAM,1976,2.043097
JAM,1977,2.066247
JAM,1978,2.089015
JAM,1979,2.11388
JAM,1980,2.142438
JAM,1981,2.175634
JAM,1982,2.2124
JAM,1983,2.24989
JAM,1984,2.284118
JAM,1985,2.312337
JAM,1986,2.333427
JAM,1987,2.348572
JAM,1988,2.360159
JAM,1989,2.371713
JAM,1990,2.385806
JAM,1991,2.403082
JAM,1992,2.422783
JAM,1993,2.444388
JAM,1994,2.466903
JAM,1995,2.48954
JAM,1996,2.51234
JAM,1997,2.535443
JAM,1998,2.558241
JAM,1999,2.579973
JAM,2000,2.600095
JAM,2001,2.618325
JAM,2002,2.634779
JAM,2003,2.649825
JAM,2004,2.664049
JAM,2005,2.677888
JAM,2006,2.691444
JAM,2007,2.704606
JAM,2008,2.717344
JAM,2009,2.729575
JAM,2010,2.741253
JAM,2011,2.752358
JAM,2012,2.762965
JAM,2013,2.773215
JAM,2014,2.783301
JOR,1954,0.725866651
JOR,1955,0.756342513
JOR,1956,0.788311414
JOR,1957,0.821967012
JOR,1958,0.857335755
JOR,1959,0.894616946
JOR,1960,0.934221268
JOR,1961,0.976373355
JOR,1962,1.027855371
JOR,1963,1.072985659
JOR,1964,1.119922673
JOR,1965,1.168678619
JOR,1966,1.219237945
JOR,1967,1.381828205
JOR,1968,1.522185712
JOR,1969,1.600359446
JOR,1970,1.654769
JOR,1971,1.739903
JOR,1972,1.81187
JOR,1973,1.873548
JOR,1974,1.929939
JOR,1975,1.985121
JOR,1976,2.039114
JOR,1977,2.091716
JOR,1978,2.146662
JOR,1979,2.208562
JOR,1980,2.28067
JOR,1981,2.365665
JOR,1982,2.462968
JOR,1983,2.568582
JOR,1984,2.676515
JOR,1985,2.782885
JOR,1986,2.884065
JOR,1987,2.982349
JOR,1988,3.086664
JOR,1989,3.209466
JOR,1990,3.358453
JOR,1991,3.538663
JOR,1992,3.743944
JOR,1993,3.957221
JOR,1994,4.154813
JOR,1995,4.320158
JOR,1996,4.448113
JOR,1997,4.545248
JOR,1998,4.621329
JOR,1999,4.691402
JOR,2000,4.767476
JOR,2001,4.850227
JOR,2002,4.938935
JOR,2003,5.042538
JOR,2004,5.171633
JOR,2005,5.332982
JOR,2006,5.530218
JOR,2007,5.759424
JOR,2008,6.010035
JOR,2009,6.266865
JOR,2010,6.517912
JOR,2011,6.760371
JOR,2012,6.994451
JOR,2013,7.214832
JOR,2014,7.416083
JPN,1950,83.29304337
JPN,1951,84.64359086
JPN,1952,85.93085241
JPN,1953,87.11968938
JPN,1954,88.21170174
JPN,1955,89.26639162
JPN,1956,90.21173013
JPN,1957,91.00366127
JPN,1958,91.82437666
JPN,1959,92.72662219
JPN,1960,93.51683962
JPN,1961,94.36329099
JPN,1962,95.24632932
JPN,1963,96.22052792
JPN,1964,97.2286519
JPN,1965,98.27846605
